labour conservative,"RT @CelticWolf1312: Disgusted by @Ed_Miliband saying he would rather let the Tories in than work with @theSNPPeople must vote for the prog…",-0.5267
labour,"RT @LiarMPs: Russell Brand wants to hug people who thinks its ok to chop peoples heads off on our streets.
Miliband is only reaching out to…",0.7269
labour,If Miliband doesn't think the last labour government overspent then there is no way him and his party can be trusted with the economy,0.5574
libdem labour conservative,RT @jameskirkup: David Cameron will be happy with tonight's events. Nick Clegg will be satisfied. Ed Miliband will be sad. #bbcqt,0.5267
snp labour conservative,RT @TegidRoberts: @TinaTeapot27 @Alexx_McArthur @bratdha anything at all is better than the Tories back in. A lab/snp/plaid/green/lib/kitch…,0.4404
libdem labour conservative,"RT @joncstone: ICM snap poll for the #bbcqt special has a solid win for David Cameron: 

44% Cameron
38% Miliband
19% Clegg http://t.co/C3G…",0.7964
snp,RT @thewinning55: Sturgeon gives herself payrise making her 6th highest paid politician in World and rides around in a helicopter then slam…,0.0
labour conservative,#Politics: BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a spe... http://t.co/9PWC5BorA1 via .@TheNewsHype,0.0
snp labour,"RT @osmart: Aw Miliband, just wait till the Scottish results come in #bbcqt http://t.co/ysyuKWoODI",0.0
conservative,David Cameron confidant promotes forced depopulation of Muslims in Europe http://t.co/nMSGgrkpFi via @WritersofColour,-0.1531
labour,RT @DanHannanMEP: Ed Miliband bases his campaign around not trusting us on the EU. What would it say about us if we elected him? http://t.c…,-0.3089
labour conservative,RT @amiablecynic: I'm a #GreenParty member but I'll vote #Labour because I believe Ed has the best chance of ending #Tory rule #dontvotegre…,0.8519
snp labour,"Last RT: If Ed Milliband won't do a deal with SNP, highly unlikely they will be in government",0.0
snp labour,RT @Always_a_Yes: Miliband just doesn't understand Scots and he is getting poor advice from Scottish Labour politicians all desperate to ke…,-0.6597
labour,"RT @A_Liberty_Rebel: Only regret at #BBCQT is that, in Yorkshire, no-one asked Miliband about connection between #Rotherham &amp; criminalising…",-0.4215
ukip labour,"RT @britainelects: Latest YouGov poll (29 - 30 Apr):
LAB - 35% (+1)
CON - 34% (-1)
UKIP - 12% (-)
LDEM - 8% (-1) 
GRN - 5% (+1)",0.0
snp labour,RT @Markfergusonuk: Ed Miliband’s offer to the SNP http://t.co/brlzvUHNr4,0.0
snp conservative,RT @PeteWars: @MichelleMone how will you control the Tories in Scotland Michelle?,0.0
labour,"#Politics: BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the... http://t.co/nxefkdoxlB via .@TheNewsHype",-0.4588
libdem labour conservative,"How leaders dealt with TV grilling: Carole Walker gives her verdict on how David Cameron, Nick Clegg and Ed Mi... http://t.co/C5wfoYN0Jn",0.1531
labour conservative,RT @shonad7674: Tory &amp; Labour you insult me every time you open your mouth.I am a pensioner voting politically for 1st time &amp; will be votin…,-0.5106
ukip labour,"“@MSmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%” spin this @toadmeister you total tit.",0.0
snp labour,RT @BuntinRobert: The finest reply to Ed M's dismissal of Scots' democratic votes is to deliver 59 SNP MPs.,0.0
libdem,RT @Franz_Dada: Nick Clegg claims the #tutionfees lie (And the increase of fees) makes for a FAIRER SYSTEM #elitism #highereducation #livet…,0.3182
conservative,Wish David Cameron asked a member of the audience if they were an ostrich #bbcqt,0.4019
ukip labour,"RT @britology_: Figures from tonight's YouGov/Sun poll
CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5% #GE2015 #ELECTION2015",0.0
conservative,RT @HuffPostUK: The Tory spin message about David Cameron's performance is a bit obvious #bbcqt http://t.co/yihDlG5NVo http://t.co/KsqFCqwS…,0.0
conservative,"""David Cameron: smooth, smiley but unconvincing"" #bbcqt http://t.co/mJ2ZkX1TjB",0.2144
conservative,RT @bbc9in: I see @bbcnickrobinson is doing his best to spin this for the Tories. Lame. Predictable and lame. #bbcqt,-0.1027
snp,RT @AngusMacNeilSNP: Again Nicola Sturgeon a truly amazing political &amp; honest personal connection with audience ..#Impressed  Join SNP at h…,0.9042
snp labour conservative,"RT @mac123_m: Ed Miliband has spelt it out again. No deals with the SNP.
There's a choice:
Vote SNP get Tories
Vote LAB and get LAB http://…",-0.296
labour conservative,"@bbcnickrobinson @Ed_Miliband nick,will you be spending election night with the camerons? Blatent tory bias from you all night.",-0.1027
snp,SNP leader faces audience questions: Nicola Sturgeon is grilled about the SNP's role at Westminster by a live ... http://t.co/WbnstcNnLd,0.0
snp,@BBCDouglasF @HumzaYousaf I guess he really doesn't want to be PM? The hardy Scots will definitely not be voting for him!! #SNP #GE15,0.6687
conservative,"RT @labourpress: Families are on average £1,100 worse off thanks to Tory tax &amp; benefit changes #bbcqt",0.4215
labour conservative,"RT @moominmandy: Cameron definitely the winner so far. Miliband just not up to it. And why does he keep saying ""look...""  #bbcqt",0.7579
labour conservative,"RT @cononeilluk: Cameron ""Ed Milliband hanging out with Russell Brand. He is a joke. This is an election. This is about real people' http:/…",0.296
libdem,RT @Mary4Wakefield: Clegg distressed by people turning to food banks. But voted to raise VAT to 20% while cutting taxes for millionaires.,-0.5106
labour,RT @DanHannanMEP: Ed Miliband bases his campaign around not trusting us on the EU. What would it say about us if we elected him? http://t.c…,-0.3089
libdem conservative,@JonnyGeller @lalamandi2205 Was this bonhomie before or after Dave went into the darkened room to have his manifesto shredded by Clegg?,0.0
snp labour,"""@guardiannews: Miliband hardens his line: I will not do deal with SNP ... what an arse... #LaboursLost #Murphyism http://t.co/hmlIccY84L""",0.0
conservative,RT @MartynMcL: The Lynton Crosby show is in full swing after David Cameron's #bbcqt appearance http://t.co/6SGakE3Q6f,0.0
libdem conservative,@RichH1337 @Canton_Chris you weren't praising clegg then. That was pur Cameron love in lol,0.631
snp conservative,"@Celebs4indy @petehynd @IrvineWelsh red tories, blue tories, yellow tories - they're all the bleedin' same!",0.0
ukip,"@GoodwinMJ @LabourNHSJAN If Nigel Farage stands down, then UKIP will implode",0.0
ukip labour,"RT @MSmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%",0.0
ukip,RT @RCorbettMEP: #BBCDebate  The sign language interpreter in the last debate summed up #Farage admirably: http://t.co/iWtN4HF9mj,0.5423
conservative,"@ian_beckett @DailyMirror Nick Robinson, spinning like crazy for the Tories calls it differently. Brazen.",0.0258
labour conservative,BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a special edition for the 2015 gen... http://t.co/idvf8pjbVW,0.4019
conservative,Forget Left-wing bias - this was the most Conservative BBC Question Time audience ever: David Cameron was expe... http://t.co/W1V7DbOK5I,-0.3182
snp,RT @mik61scot: Nicola Sturgeon rocks the SNP Presidential departure wave at an Edinburgh 5 star hotel *#childpoverty summit?* http://t.co/4…,0.0
labour,"BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the Labour leader, refuses to ac... http://t.co/IG27GkXB0p",-0.4588
libdem,RT @jamesosh: Clegg talking crap on tuition fees. He wasn't between 'rock and hard place'. I was in the room when he decided to vote for it…,-0.4588
labour,RT @karren_brady: It's clear to me that Ed Miliband and Labour don't understand business. They just don't have a plan for Britain #bbcqt,0.3818
ukip,RT @Nigel_Farage: Tonight you saw that they're all the same. Only #ukip offers positive change. Please consider helping us out: https://t.c…,0.7964
conservative,"RT @jolly_angelina: .@fauxpaschick Well Tory's private army aka G4s waiting in the wings, plus I remembered this 
http://t.co/LpEY44RRlO @a…",0.2732
libdem labour conservative,"RT @georgeeaton: ICM poll: Cameron 44%, Miliband 38%, Clegg 19% - Cameron ahead but by less than in most leadership polls. #bbcqt",0.0
snp conservative,RT @deletedbyMPs: DT @annebegg: Had a suspicion the SNP would prefer a Tory govt. Now from Nicola's own lips .... h... http://t.co/i2TwSFpe…,-0.3818
ukip labour,"RT @MSmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%",0.0
conservative,@Craig4CardiffN Tories not done enough to stop dodging 3200+ on benefit fraud &amp; just 300 on tax avoidance loses more https://t.co/GFdAJcLKul,-0.8126
labour conservative,@LouiseMensch what makes me laugh is that you only tweet polls with Tories ahead and labour supporters ditto,0.7579
snp,@YesAlliance59 think he took strategic view. Knows Scotland lost so he played to English voters with anti-SNP stance. He needs seats in Eng.,0.0972
libdem labour conservative,"RT @Charles_HRH: David Cameron, Ed Miliband, Nick Clegg. Snog, Marry, Avoid? #bbcqt",-0.296
labour,"RT @macplus4: And. Miliband stumbled. Much bigger issues to discuss - NHS, mental health, foodbanks, homelessness, usual cuts to women &amp; ch…",-0.296
ukip,RT @DavidSalocin: Having watched propaganda of UK TV only #UKIP addressing elephant in room #Immigration rest narcissistic liars #VoteUKIP …,-0.6597
labour,RT @Jacqueline_Gold: Remember Miliband was one of Gordon Brown's advisers! Can't trust a word he says. Labour had 13 yrs in power &amp; crashed…,-0.4577
snp labour,Milliband's suicide note tonight was driven by desperation and awareness of the dire straights of his party in Scotland. #SelfInflicted,-0.8316
ukip labour,"RT @MSmithsonPB: LAB still in lead in latest latest YouGov Sun poll but CON up 1
LAB  34% =
CON 33% +1 
UKIP 14%=
LD 8% -1
GRN 5% -1",0.0
labour conservative,BBC Question Time sketch: David Cameron v Ed Miliband... and Liam Byrne: In a special edition for the 2015 gen... http://t.co/K8b6EbGzPz,0.4019
snp labour,"RT @guardian: Guardian front page, Friday 1 May 2015: Miliband hardens his line: I will not do deal with SNP http://t.co/gHMZXK3Tbc",0.0
conservative,RT @WLabourStafford: If Tories win #GH2015 local schools face budget cuts of 10% over the next 5 years. Stafford families deserve better. V…,0.6705
libdem,"RT @GeorgeAylett: Clegg was so opposed to the Bedroom Tax that time and time again he voted to keep it.
#bbcqt http://t.co/cCmwYBsOUM",0.0
conservative,Forget Left-wing bias - this was the most Conservative BBC Question Time audience ever: David Cameron was expe... http://t.co/HDzHRXwBnN,-0.3182
conservative,"RT @IndyForTheGuy: ""Vote for me or I will go in such a huff. And while I sulk, the tories will get back in, &amp; then you'll be sorry!"" http:/…",0.0
labour,"BBC Question Time: Ed Miliband savaged over his economic record: Ed Miliband, the Labour leader, refuses to ac... http://t.co/XMRi49JSRW",-0.4588
snp labour,RT @ChristinaSNP: I just heard Milliband's pronouncements........ Oh dear.... Cutting off his nose to spite the Scots.... #VoteSNP,-0.5994
labour conservative,RT @jreynoldsMP: Missed the start. Did Cameron also bring a note reminding everyone Tories were pledged to match Lab's spending plans pre-f…,-0.296
snp labour,RT @ChristinaSNP: I just heard Milliband's pronouncements........ Oh dear.... Cutting off his nose to spite the Scots.... #VoteSNP,-0.5994
snp labour,RT @Ed_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. #bbcqt,-0.0534
snp labour,"@Ed_Miliband ""what's your name"" "" I'm going to answer that directly"" how scripted is this guy!! Ridiculously annoying 😝 #GE15 #SNP #VoteSNP",-0.6892
labour,"Ed Miliband is now trending in Ireland, ranking 9
http://t.co/m8uCcwhhbu",0.0
conservative,@LouiseMensch try the local hunt should be good Tory support there #allinittogether http://t.co/dWuScsQeeW,0.6808
ukip,Why has Farage got his own show?  #BBC,0.0
ukip,@SirGully @LaDonna196153 @Daniel__Brookes @JackieFletcher4 You are the supporters of #ukip nothing more nothing less,0.4404
conservative,"How leaders dealt with TV grilling: Carole Walker gives her verdict on how David Cameron, Nick C... http://t.co/CDlsn0ZWXg #MuhamadJabal",0.1531
conservative,"RT @jon_swindon: Revealed, the £2,000-a-year sneaky Tory tax credits raid #CameronMustGo http://t.co/usPLZBN8cM http://t.co/Y6eDO2Oj47",0.1531
snp labour,"RT @damian57: EdM can only be PM propped up by the SNP -  with more borrowing, more taxes, more debt.  Would you pay for that?  ""Hell, yeah""",-0.3086
labour,RT @tony_tharry1066: Heard it all now. Nick Robinson seriously arguing that Miliband tripping off platform is significant and comparing it …,-0.4404
conservative,"RT @DecolonisedSoul: Lol when David Cameron calls for ""tax cuts for working people"" you best believe his definition of ""working people"" are…",0.7003
snp,"RT @AlbaView: Sturgeon: 'We are fielding an excellent team of candidates' Dear me LOL! Further backing for Hay, Kerevan, Black et al   #SNP…",0.8814
snp,SNP leader faces audience questions: Nicola Sturgeon is grilled about the SNP's role at Westmins... http://t.co/pes5KgW3SF #MuhamadJabal,0.0
libdem labour conservative,"RT @thomasforth: The Victorians who built Leeds Town Hall left a message in the roof for Cameron, Milliband, and Clegg. #bbcqt. http://t.co…",0.0
snp labour conservative,@StuartDillon1 @OwenJones84 No of course not. The only people voting Tory are in England. SNP would block Tories over to Miliband.,-0.6249
snp labour,@blairmcdougall @scottishlabour @ScotlandTonight @bbcqt LOL without SNP Labour will not get that chance stale mate!,0.474
ukip,Make sure you make the right decision when you vote. #GeneralElection #GameofThrones #ELECTION2015 #UKIP http://t.co/3JkQEshik4,0.3182
ukip,"The Sun 20150501: BoJo tells Ukippers: Vote UKIP
h/t @suttonnick #tomorrowspaperstoday #UKIP http://t.co/CtklsD4yYA",0.0
conservative,RT @JMchools: David Cameron declares EU referendum by 2017 a 'red line' during last TV debate http://t.co/bk5bXoXrlj,0.0
